level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	115	1	0	0	794	673	22	14	-1	
4	1	115	1	1	0	794	673	22	14	-1	
5	1	115	1	1	1	794	673	22	14	76.884598	2
2	1	116	0	0	0	1197	647	70	39	-1	
3	1	116	1	0	0	1197	647	70	39	-1	
4	1	116	1	1	0	1197	647	70	39	-1	
5	1	116	1	1	1	1197	647	70	39	30.700943	吧
2	1	117	0	0	0	1420	693	16	9	-1	
3	1	117	1	0	0	1420	693	16	9	-1	
4	1	117	1	1	0	1420	693	16	9	-1	
5	1	117	1	1	1	1420	693	16	9	88.624619	多
2	1	118	0	0	0	1689	678	31	27	-1	
3	1	118	1	0	0	1689	678	31	27	-1	
4	1	118	1	1	0	1689	678	31	27	-1	
5	1	118	1	1	1	1689	678	31	27	1.638428	紗
2	1	119	0	0	0	1877	648	188	42	-1	
3	1	119	1	0	0	1877	648	188	42	-1	
4	1	119	1	1	0	1877	648	188	42	-1	
5	1	119	1	1	1	1877	648	75	42	0.000000	識
5	1	119	1	1	2	1973	649	21	37	0.000000	疼
5	1	119	1	1	3	1993	644	33	63	0.000000	》
5	1	119	1	1	4	2047	651	18	11	12.173538	,
2	1	120	0	0	0	2118	645	138	36	-1	
3	1	120	1	0	0	2118	645	138	36	-1	
4	1	120	1	1	0	2118	645	138	36	-1	
5	1	120	1	1	1	2118	645	138	36	0.000000	舟
5	1	120	1	1	2	2171	641	36	53	0.000000	答
5	1	120	1	1	3	2206	645	50	36	42.459061	多
2	1	121	0	0	0	2355	673	22	23	-1	
3	1	121	1	0	0	2355	673	22	23	-1	
4	1	121	1	1	0	2355	673	22	23	-1	
5	1	121	1	1	1	2355	673	22	23	42.676407	了
